,iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
248641,URY,South America,Uruguay,2021-12-20,3422796.0,404821.0,361.0,330.286,6156.0,1.0,1.571,118272.021,105.469,96.496,1798.53,0.292,0.459,1.39,,,,,,,,
248642,URY,South America,Uruguay,2021-12-21,3422796.0,405236.0,415.0,322.571,6157.0,1.0,1.571,118393.267,121.246,94.242,1798.822,0.292,0.459,1.41,,,,,,,,
248643,URY,South America,Uruguay,2021-12-22,3422796.0,405681.0,445.0,341.143,6159.0,2.0,1.714,118523.277,130.011,99.668,1799.406,0.584,0.501,1.42,,,,,,,,
248644,URY,South America,Uruguay,2021-12-23,3422796.0,406127.0,446.0,363.571,6159.0,0.0,1.429,118653.58,130.303,106.221,1799.406,0.0,0.417,1.44,,,,,,,,
248645,URY,South America,Uruguay,2021-12-24,3422796.0,406739.0,612.0,405.714,6162.0,3.0,1.714,118832.381,178.801,118.533,1800.283,0.876,0.501,1.46,,,,,,,,
248646,URY,South America,Uruguay,2021-12-25,3422796.0,407099.0,360.0,406.286,6163.0,1.0,1.429,118937.559,105.177,118.7,1800.575,0.292,0.417,1.48,,,,,,,,
248647,URY,South America,Uruguay,2021-12-26,3422796.0,407381.0,282.0,417.286,6163.0,0.0,1.143,119019.947,82.389,121.914,1800.575,0.0,0.334,1.5,,,,,,,,
248648,URY,South America,Uruguay,2021-12-27,3422796.0,407981.0,600.0,451.429,6165.0,2.0,1.286,119195.243,175.295,131.889,1801.159,0.584,0.376,1.52,,,,,,,,
248649,URY,South America,Uruguay,2021-12-28,3422796.0,408894.0,913.0,522.571,6167.0,2.0,1.429,119461.984,266.741,152.674,1801.743,0.584,0.417,1.53,,,,,,,,
248650,URY,South America,Uruguay,2021-12-29,3422796.0,410311.0,1417.0,661.429,6168.0,1.0,1.286,119875.973,413.989,193.242,1802.036,0.292,0.376,1.55,,,,,,,,
248651,URY,South America,Uruguay,2021-12-30,3422796.0,411658.0,1347.0,790.143,6169.0,1.0,1.429,120269.511,393.538,230.847,1802.328,0.292,0.417,1.56,,,,,,,,
248652,URY,South America,Uruguay,2021-12-31,3422796.0,413383.0,1725.0,949.143,6170.0,1.0,1.143,120773.485,503.974,277.3,1802.62,0.292,0.334,1.57,,,,,,,,
248653,URY,South America,Uruguay,2022-01-01,3422796.0,414294.0,911.0,1027.857,6172.0,2.0,1.286,121039.641,266.157,300.298,1803.204,0.584,0.376,1.58,,,,,,,,
248654,URY,South America,Uruguay,2022-01-02,3422796.0,415249.0,955.0,1124.0,6175.0,3.0,1.714,121318.653,279.012,328.387,1804.081,0.876,0.501,1.59,,,,,,,,
248655,URY,South America,Uruguay,2022-01-03,3422796.0,416970.0,1721.0,1284.143,6177.0,2.0,1.714,121821.458,502.805,375.174,1804.665,0.584,0.501,1.6,,,,,,,,
248656,URY,South America,Uruguay,2022-01-04,3422796.0,420108.0,3138.0,1602.0,6180.0,3.0,1.857,122738.253,916.794,468.038,1805.541,0.876,0.543,1.61,,,,,,,,
248657,URY,South America,Uruguay,2022-01-05,3422796.0,425436.0,5328.0,2160.714,6181.0,1.0,1.857,124294.875,1556.622,631.272,1805.834,0.292,0.543,1.61,,,,,,,,
248658,URY,South America,Uruguay,2022-01-06,3422796.0,430958.0,5522.0,2757.143,6186.0,5.0,2.429,125908.176,1613.301,805.524,1807.294,1.461,0.71,1.6,,,,,,,,
248659,URY,South America,Uruguay,2022-01-07,3422796.0,437062.0,6104.0,3382.714,6188.0,2.0,2.571,127691.513,1783.337,988.29,1807.879,0.584,0.751,1.59,,,,,,,,
248660,URY,South America,Uruguay,2022-01-08,3422796.0,443436.0,6374.0,4163.143,6189.0,1.0,2.429,129553.733,1862.22,1216.299,1808.171,0.292,0.71,1.58,,,,,,,,
248661,URY,South America,Uruguay,2022-01-09,3422796.0,449422.0,5986.0,4881.857,6192.0,3.0,2.429,131302.596,1748.863,1426.278,1809.047,0.876,0.71,1.56,,,,,,,,
248662,URY,South America,Uruguay,2022-01-10,3422796.0,456179.0,6757.0,5601.286,6199.0,7.0,3.143,133276.713,1974.117,1636.465,1811.092,2.045,0.918,1.55,,,,,,,,
248663,URY,South America,Uruguay,2022-01-11,3422796.0,463357.0,7178.0,6178.429,6202.0,3.0,3.143,135373.829,2097.116,1805.082,1811.969,0.876,0.918,1.53,,,,,,,,
248664,URY,South America,Uruguay,2022-01-12,3422796.0,473180.0,9823.0,6820.571,6205.0,3.0,3.429,138243.705,2869.876,1992.69,1812.845,0.876,1.002,1.51,,,,,,,,
248665,URY,South America,Uruguay,2022-01-13,3422796.0,483820.0,10640.0,7551.714,6211.0,6.0,3.571,141352.275,3108.57,2206.3,1814.598,1.753,1.043,1.48,,,,,,,,
248666,URY,South America,Uruguay,2022-01-14,3422796.0,490626.0,6806.0,7652.0,6214.0,3.0,3.714,143340.707,1988.433,2235.599,1815.475,0.876,1.085,1.46,,,,,,,,
248667,URY,South America,Uruguay,2022-01-15,3422796.0,500267.0,9641.0,8118.714,6225.0,11.0,5.143,146157.41,2816.703,2371.954,1818.689,3.214,1.503,1.44,,,,,,,,
248668,URY,South America,Uruguay,2022-01-16,3422796.0,512841.0,12574.0,9059.857,6243.0,18.0,7.286,149831.015,3673.605,2646.917,1823.947,5.259,2.129,1.42,,,,,,,,
248669,URY,South America,Uruguay,2022-01-17,3422796.0,520822.0,7981.0,9234.714,6248.0,5.0,7.0,152162.735,2331.719,2698.003,1825.408,1.461,2.045,1.39,,,,,,,,
248670,URY,South America,Uruguay,2022-01-18,3422796.0,531452.0,10630.0,9727.857,6253.0,5.0,7.286,155268.383,3105.648,2842.079,1826.869,1.461,2.129,1.37,,,,,,,,
248671,URY,South America,Uruguay,2022-01-19,3422796.0,543166.0,11714.0,9998.0,6258.0,5.0,7.571,158690.731,3422.348,2921.004,1828.33,1.461,2.212,1.35,,,,,,,,
248672,URY,South America,Uruguay,2022-01-20,3422796.0,556163.0,12997.0,10334.714,6272.0,14.0,8.714,162487.919,3797.188,3019.378,1832.42,4.09,2.546,1.33,,,,,,,,
248673,URY,South America,Uruguay,2022-01-21,3422796.0,569037.0,12874.0,11201.571,6284.0,12.0,10.0,166249.172,3761.252,3272.638,1835.926,3.506,2.922,1.3,,,,,,,,
248674,URY,South America,Uruguay,2022-01-22,3422796.0,580066.0,11029.0,11399.857,6303.0,19.0,11.143,169471.391,3222.219,3330.569,1841.477,5.551,3.255,1.28,,,,,,,,
248675,URY,South America,Uruguay,2022-01-23,3422796.0,588995.0,8929.0,10879.143,6308.0,5.0,9.286,172080.077,2608.686,3178.437,1842.938,1.461,2.713,1.26,,,,,,,,
248676,URY,South America,Uruguay,2022-01-24,3422796.0,599040.0,10045.0,11174.0,6325.0,17.0,11.0,175014.812,2934.735,3264.583,1847.904,4.967,3.214,1.24,,,,,,,,
248677,URY,South America,Uruguay,2022-01-25,3422796.0,609785.0,10745.0,11190.429,6339.0,14.0,12.286,178154.059,3139.246,3269.382,1851.995,4.09,3.589,1.21,,,,,,,,
248678,URY,South America,Uruguay,2022-01-26,3422796.0,621453.0,11668.0,11183.857,6368.0,29.0,15.714,181562.968,3408.909,3267.462,1860.467,8.473,4.591,1.19,,,,,,,,
248679,URY,South America,Uruguay,2022-01-27,3422796.0,631019.0,9566.0,10693.714,6389.0,21.0,16.714,184357.759,2794.791,3124.263,1866.603,6.135,4.883,1.17,,,,,,,,
248680,URY,South America,Uruguay,2022-01-28,3422796.0,644631.0,13612.0,10799.143,6411.0,22.0,18.143,188334.625,3976.866,3155.065,1873.03,6.427,5.301,1.15,,,,,,,,
248681,URY,South America,Uruguay,2022-01-29,3422796.0,653853.0,9222.0,10541.0,6436.0,25.0,19.0,191028.913,2694.289,3079.646,1880.334,7.304,5.551,1.13,,,,,,,,
248682,URY,South America,Uruguay,2022-01-30,3422796.0,661441.0,7588.0,10349.429,6459.0,23.0,21.571,193245.814,2216.901,3023.677,1887.054,6.72,6.302,1.12,,,,,,,,
248683,URY,South America,Uruguay,2022-01-31,3422796.0,668425.0,6984.0,9912.143,6479.0,20.0,22.0,195286.251,2040.437,2895.92,1892.897,5.843,6.427,1.1,,,,,,,,
248684,URY,South America,Uruguay,2022-02-01,3422796.0,679878.0,11453.0,10013.286,6513.0,34.0,24.857,198632.346,3346.095,2925.47,1902.83,9.933,7.262,1.08,,,,,,,,
248685,URY,South America,Uruguay,2022-02-02,3422796.0,690496.0,10618.0,9863.286,6540.0,27.0,24.571,201734.488,3102.142,2881.646,1910.719,7.888,7.179,1.06,,,,,,,,
248686,URY,South America,Uruguay,2022-02-03,3422796.0,700511.0,10015.0,9927.429,6579.0,39.0,27.143,204660.459,2925.97,2900.386,1922.113,11.394,7.93,1.04,,,,,,,,
248687,URY,South America,Uruguay,2022-02-04,3422796.0,710874.0,10363.0,9463.286,6606.0,27.0,27.857,207688.101,3027.642,2764.782,1930.001,7.888,8.139,1.03,,,,,,,,
248688,URY,South America,Uruguay,2022-02-05,3422796.0,719948.0,9074.0,9442.143,6625.0,19.0,27.0,210339.15,2651.049,2758.605,1935.552,5.551,7.888,1.01,,,,,,,,
248689,URY,South America,Uruguay,2022-02-06,3422796.0,726042.0,6094.0,9228.714,6637.0,12.0,25.429,212119.565,1780.416,2696.25,1939.058,3.506,7.429,1.0,,,,,,,,
248690,URY,South America,Uruguay,2022-02-07,3422796.0,733010.0,6968.0,9226.429,6656.0,19.0,25.286,214155.328,2035.763,2695.582,1944.609,5.551,7.387,0.98,,,,,,,,
248691,URY,South America,Uruguay,2022-02-08,3422796.0,741454.0,8444.0,8796.571,6676.0,20.0,23.286,216622.317,2466.989,2569.996,1950.452,5.843,6.803,0.97,,,,,,,,
248692,URY,South America,Uruguay,2022-02-09,3422796.0,749554.0,8100.0,8436.857,6696.0,20.0,22.286,218988.803,2366.486,2464.902,1956.295,5.843,6.511,0.95,,,,,,,,
248693,URY,South America,Uruguay,2022-02-10,3422796.0,758366.0,8812.0,8265.0,6710.0,14.0,18.714,221563.307,2574.503,2414.693,1960.386,4.09,5.468,0.94,,,,,,,,
248694,URY,South America,Uruguay,2022-02-11,3422796.0,765960.0,7594.0,7869.429,6729.0,19.0,17.571,223781.961,2218.654,2299.123,1965.937,5.551,5.134,0.93,,,,,,,,
248695,URY,South America,Uruguay,2022-02-12,3422796.0,772757.0,6797.0,7544.143,6744.0,15.0,17.0,225767.764,1985.803,2204.088,1970.319,4.382,4.967,0.91,,,,,,,,
248696,URY,South America,Uruguay,2022-02-13,3422796.0,777490.0,4733.0,7349.714,6756.0,12.0,17.0,227150.552,1382.788,2147.284,1973.825,3.506,4.967,0.9,,,,,,,,
248697,URY,South America,Uruguay,2022-02-14,3422796.0,782556.0,5066.0,7078.0,6778.0,22.0,17.429,228630.628,1480.077,2067.9,1980.252,6.427,5.092,0.89,,,,,,,,
248698,URY,South America,Uruguay,2022-02-15,3422796.0,788676.0,6120.0,6746.0,6794.0,16.0,16.857,230418.64,1788.012,1970.903,1984.927,4.675,4.925,0.87,,,,,,,,
248699,URY,South America,Uruguay,2022-02-16,3422796.0,795316.0,6640.0,6537.429,6820.0,26.0,17.714,232358.575,1939.934,1909.967,1992.523,7.596,5.175,0.86,,,,,,,,
248700,URY,South America,Uruguay,2022-02-17,3422796.0,800833.0,5517.0,6066.714,6838.0,18.0,18.286,233970.415,1611.84,1772.444,1997.782,5.259,5.342,0.85,,,,,,,,
248701,URY,South America,Uruguay,2022-02-18,3422796.0,808012.0,7179.0,6007.429,6854.0,16.0,17.857,236067.823,2097.408,1755.123,2002.456,4.675,5.217,0.84,,,,,,,,
248702,URY,South America,Uruguay,2022-02-19,3422796.0,812367.0,4355.0,5658.571,6865.0,11.0,17.286,237340.175,1272.352,1653.201,2005.67,3.214,5.05,0.83,,,,,,,,
248703,URY,South America,Uruguay,2022-02-20,3422796.0,815704.0,3337.0,5459.143,6879.0,14.0,17.571,238315.108,974.934,1594.937,2009.76,4.09,5.134,0.82,,,,,,,,
248704,URY,South America,Uruguay,2022-02-21,3422796.0,819379.0,3675.0,5260.429,6895.0,16.0,16.714,239388.792,1073.684,1536.881,2014.435,4.675,4.883,0.81,,,,,,,,
248705,URY,South America,Uruguay,2022-02-22,3422796.0,823784.0,4405.0,5015.429,6905.0,10.0,15.857,240675.752,1286.96,1465.302,2017.357,2.922,4.633,0.8,,,,,,,,
248706,URY,South America,Uruguay,2022-02-23,3422796.0,827814.0,4030.0,4642.571,6919.0,14.0,14.143,241853.152,1177.4,1356.368,2021.447,4.09,4.132,0.79,,,,,,,,
248707,URY,South America,Uruguay,2022-02-24,3422796.0,831950.0,4136.0,4445.286,6932.0,13.0,13.429,243061.52,1208.369,1298.729,2025.245,3.798,3.923,0.78,,,,,,,,
248708,URY,South America,Uruguay,2022-02-25,3422796.0,835346.0,3396.0,3904.857,6949.0,17.0,13.571,244053.692,992.171,1140.838,2030.212,4.967,3.965,0.78,,,,,,,,
248709,URY,South America,Uruguay,2022-02-26,3422796.0,838341.0,2995.0,3710.571,6961.0,12.0,13.714,244928.707,875.016,1084.076,2033.717,3.506,4.007,0.77,,,,,,,,
248710,URY,South America,Uruguay,2022-02-27,3422796.0,840511.0,2170.0,3543.857,6977.0,16.0,14.0,245562.692,633.985,1035.369,2038.392,4.675,4.09,0.76,,,,,,,,
248711,URY,South America,Uruguay,2022-02-28,3422796.0,842462.0,1951.0,3297.571,6985.0,8.0,12.857,246132.694,570.002,963.415,2040.729,2.337,3.756,0.75,,,,,,,,
248712,URY,South America,Uruguay,2022-03-01,3422796.0,844400.0,1938.0,2945.143,6991.0,6.0,12.286,246698.898,566.204,860.449,2042.482,1.753,3.589,0.75,,,,,,,,
248713,URY,South America,Uruguay,2022-03-02,3422796.0,846868.0,2468.0,2722.0,7005.0,14.0,12.286,247419.946,721.048,795.256,2046.572,4.09,3.589,0.74,,,,,,,,
248714,URY,South America,Uruguay,2022-03-03,3422796.0,849050.0,2182.0,2442.857,7014.0,9.0,11.714,248057.436,637.491,713.702,2049.202,2.629,3.422,0.74,,,,,,,,
248715,URY,South America,Uruguay,2022-03-04,3422796.0,851241.0,2191.0,2270.714,7031.0,17.0,11.714,248697.556,640.12,663.409,2054.169,4.967,3.422,0.73,,,,,,,,
248716,URY,South America,Uruguay,2022-03-05,3422796.0,853170.0,1929.0,2118.429,7040.0,9.0,11.286,249261.13,563.574,618.918,2056.798,2.629,3.297,0.73,,,,,,,,
248717,URY,South America,Uruguay,2022-03-06,3422796.0,854375.0,1205.0,1980.571,7046.0,6.0,9.857,249613.182,352.051,578.641,2058.551,1.753,2.88,0.73,,,,,,,,
248718,URY,South America,Uruguay,2022-03-07,3422796.0,855883.0,1508.0,1917.286,7051.0,5.0,9.429,250053.757,440.575,560.152,2060.012,1.461,2.755,0.73,,,,,,,,
248719,URY,South America,Uruguay,2022-03-08,3422796.0,857635.0,1752.0,1890.714,7059.0,8.0,9.714,250565.619,511.862,552.389,2062.349,2.337,2.838,0.72,,,,,,,,
248720,URY,South America,Uruguay,2022-03-09,3422796.0,859165.0,1530.0,1756.714,7069.0,10.0,9.143,251012.622,447.003,513.24,2065.271,2.922,2.671,0.72,,,,,,,,
248721,URY,South America,Uruguay,2022-03-10,3422796.0,860663.0,1498.0,1659.0,7075.0,6.0,8.714,251450.276,437.654,484.691,2067.024,1.753,2.546,0.72,,,,,,,,
248722,URY,South America,Uruguay,2022-03-11,3422796.0,862153.0,1490.0,1558.857,7083.0,8.0,7.429,251885.593,435.317,455.434,2069.361,2.337,2.17,0.72,,,,,,,,
248723,URY,South America,Uruguay,2022-03-12,3422796.0,863365.0,1212.0,1456.429,7090.0,7.0,7.143,252239.689,354.096,425.508,2071.406,2.045,2.087,0.73,,,,,,,,
248724,URY,South America,Uruguay,2022-03-13,3422796.0,864376.0,1011.0,1428.714,7095.0,5.0,7.0,252535.062,295.373,417.411,2072.867,1.461,2.045,0.73,,,,,,,,
248725,URY,South America,Uruguay,2022-03-14,3422796.0,865644.0,1268.0,1394.429,7103.0,8.0,7.429,252905.519,370.457,407.395,2075.204,2.337,2.17,0.73,,,,,,,,
248726,URY,South America,Uruguay,2022-03-15,3422796.0,867282.0,1638.0,1378.143,7110.0,7.0,7.286,253384.075,478.556,402.637,2077.249,2.045,2.129,0.73,,,,,,,,
248727,URY,South America,Uruguay,2022-03-16,3422796.0,868952.0,1670.0,1398.143,7116.0,6.0,6.714,253871.981,487.905,408.48,2079.002,1.753,1.962,0.73,,,,,,,,
248728,URY,South America,Uruguay,2022-03-17,3422796.0,871081.0,2129.0,1488.286,7120.0,4.0,6.429,254493.987,622.006,434.816,2080.171,1.169,1.878,0.73,,,,,,,,
248729,URY,South America,Uruguay,2022-03-18,3422796.0,872938.0,1857.0,1540.714,7127.0,7.0,6.286,255036.526,542.539,450.133,2082.216,2.045,1.836,0.72,,,,,,,,
248730,URY,South America,Uruguay,2022-03-19,3422796.0,874404.0,1466.0,1577.0,7134.0,7.0,6.286,255464.831,428.305,460.734,2084.261,2.045,1.836,0.72,,,,,,,,
248731,URY,South America,Uruguay,2022-03-20,3422796.0,875313.0,909.0,1562.429,7138.0,4.0,6.143,255730.403,265.572,456.477,2085.43,1.169,1.795,0.72,,,,,,,,
248732,URY,South America,Uruguay,2022-03-21,3422796.0,876400.0,1087.0,1536.571,7141.0,3.0,5.429,256047.979,317.577,448.923,2086.306,0.876,1.586,0.71,,,,,,,,
248733,URY,South America,Uruguay,2022-03-22,3422796.0,877763.0,1363.0,1497.286,7142.0,1.0,4.571,256446.192,398.212,437.445,2086.598,0.292,1.336,0.71,,,,,,,,
248734,URY,South America,Uruguay,2022-03-23,3422796.0,879618.0,1855.0,1523.714,7144.0,2.0,4.0,256988.147,541.955,445.167,2087.183,0.584,1.169,0.7,,,,,,,,
248735,URY,South America,Uruguay,2022-03-24,3422796.0,881152.0,1534.0,1438.714,7147.0,3.0,3.857,257436.318,448.172,420.333,2088.059,0.876,1.127,0.7,,,,,,,,
248736,URY,South America,Uruguay,2022-03-25,3422796.0,882379.0,1227.0,1348.714,7149.0,2.0,3.143,257794.797,358.479,394.039,2088.643,0.584,0.918,0.69,,,,,,,,
248737,URY,South America,Uruguay,2022-03-26,3422796.0,883354.0,975.0,1278.571,7150.0,1.0,2.286,258079.652,284.855,373.546,2088.935,0.292,0.668,0.69,,,,,,,,
248738,URY,South America,Uruguay,2022-03-27,3422796.0,884081.0,727.0,1252.571,7151.0,1.0,1.857,258292.051,212.399,365.95,2089.228,0.292,0.543,0.68,,,,,,,,
248739,URY,South America,Uruguay,2022-03-28,3422796.0,884742.0,661.0,1191.714,7154.0,3.0,1.857,258485.168,193.117,348.17,2090.104,0.876,0.543,0.67,,,,,,,,
248740,URY,South America,Uruguay,2022-03-29,3422796.0,885980.0,1238.0,1173.857,7156.0,2.0,2.0,258846.861,361.693,342.953,2090.688,0.584,0.584,0.67,,,,,,,,
248741,URY,South America,Uruguay,2022-03-30,3422796.0,887028.0,1048.0,1058.571,7156.0,0.0,1.714,259153.043,306.182,309.271,2090.688,0.0,0.501,0.66,,,,,,,,
248742,URY,South America,Uruguay,2022-03-31,3422796.0,887935.0,907.0,969.0,7159.0,3.0,1.714,259418.031,264.988,283.102,2091.565,0.876,0.501,0.65,,,,,,,,
248743,URY,South America,Uruguay,2022-04-01,3422796.0,888639.0,704.0,894.286,7161.0,2.0,1.714,259623.711,205.68,261.273,2092.149,0.584,0.501,0.64,,,,,,,,
248744,URY,South America,Uruguay,2022-04-02,3422796.0,889132.0,493.0,825.429,7162.0,1.0,1.714,259767.745,144.034,241.156,2092.441,0.292,0.501,0.64,,,,,,,,
248745,URY,South America,Uruguay,2022-04-03,3422796.0,889513.0,381.0,776.0,7166.0,4.0,2.143,259879.058,111.313,226.715,2093.61,1.169,0.626,0.63,,,,,,,,
248746,URY,South America,Uruguay,2022-04-04,3422796.0,890140.0,627.0,771.143,7169.0,3.0,2.143,260062.242,183.184,225.296,2094.486,0.876,0.626,0.62,,,,,,,,
248747,URY,South America,Uruguay,2022-04-05,3422796.0,890980.0,840.0,714.286,7171.0,2.0,2.143,260307.655,245.413,208.685,2095.071,0.584,0.626,0.61,,,,,,,,
248748,URY,South America,Uruguay,2022-04-06,3422796.0,891800.0,820.0,681.714,7176.0,5.0,2.857,260547.225,239.57,199.169,2096.532,1.461,0.835,0.61,,,,,,,,
248749,URY,South America,Uruguay,2022-04-07,3422796.0,892454.0,654.0,645.571,7179.0,3.0,2.857,260738.297,191.072,188.609,2097.408,0.876,0.835,0.6,,,,,,,,
248750,URY,South America,Uruguay,2022-04-08,3422796.0,893009.0,555.0,624.286,7181.0,2.0,2.857,260900.445,162.148,182.391,2097.992,0.584,0.835,0.59,,,,,,,,
248751,URY,South America,Uruguay,2022-04-09,3422796.0,893575.0,566.0,634.714,7181.0,0.0,2.714,261065.807,165.362,185.437,2097.992,0.0,0.793,0.58,,,,,,,,
248752,URY,South America,Uruguay,2022-04-10,3422796.0,893909.0,334.0,628.0,7182.0,1.0,2.286,261163.388,97.581,183.476,2098.285,0.292,0.668,0.57,,,,,,,,
248753,URY,South America,Uruguay,2022-04-11,3422796.0,894267.0,358.0,589.571,7183.0,1.0,2.0,261267.981,104.593,172.248,2098.577,0.292,0.584,0.56,,,,,,,,
248754,URY,South America,Uruguay,2022-04-12,3422796.0,894630.0,363.0,521.429,7186.0,3.0,2.143,261374.035,106.054,152.34,2099.453,0.876,0.626,0.55,,,,,,,,
248755,URY,South America,Uruguay,2022-04-13,3422796.0,894984.0,354.0,454.857,7188.0,2.0,1.714,261477.459,103.424,132.891,2100.038,0.584,0.501,0.54,,,,,,,,
248756,URY,South America,Uruguay,2022-04-14,3422796.0,895240.0,256.0,398.0,7190.0,2.0,1.571,261552.251,74.793,116.279,2100.622,0.584,0.459,0.53,,,,,,,,
248757,URY,South America,Uruguay,2022-04-15,3422796.0,895451.0,211.0,348.857,7193.0,3.0,1.714,261613.897,61.646,101.922,2101.498,0.876,0.501,0.52,,,,,,,,
248758,URY,South America,Uruguay,2022-04-16,3422796.0,895592.0,141.0,288.143,7193.0,0.0,1.714,261655.091,41.194,84.183,2101.498,0.0,0.501,0.51,,,,,,,,
248759,URY,South America,Uruguay,2022-04-17,3422796.0,895775.0,183.0,266.571,7197.0,4.0,2.143,261708.556,53.465,77.881,2102.667,1.169,0.626,0.5,,,,,,,,
248760,URY,South America,Uruguay,2022-04-18,3422796.0,895775.0,0.0,215.429,7197.0,0.0,2.0,261708.556,0.0,62.939,2102.667,0.0,0.584,0.49,,,,,,,,
248761,URY,South America,Uruguay,2022-04-19,3422796.0,895775.0,0.0,163.571,7197.0,0.0,1.571,261708.556,0.0,47.789,2102.667,0.0,0.459,0.48,,,,,,,,
248762,URY,South America,Uruguay,2022-04-20,3422796.0,895775.0,0.0,113.0,7197.0,0.0,1.286,261708.556,0.0,33.014,2102.667,0.0,0.376,0.48,,,,,,,,
248763,URY,South America,Uruguay,2022-04-21,3422796.0,895775.0,0.0,76.429,7197.0,0.0,1.0,261708.556,0.0,22.329,2102.667,0.0,0.292,0.48,,,,,,,,
248764,URY,South America,Uruguay,2022-04-22,3422796.0,895775.0,0.0,46.286,7197.0,0.0,0.571,261708.556,0.0,13.523,2102.667,0.0,0.167,0.48,,,,,,,,
248765,URY,South America,Uruguay,2022-04-23,3422796.0,895775.0,0.0,26.143,7197.0,0.0,0.571,261708.556,0.0,7.638,2102.667,0.0,0.167,0.48,,,,,,,,
248766,URY,South America,Uruguay,2022-04-24,3422796.0,895775.0,0.0,0.0,7197.0,0.0,0.0,261708.556,0.0,0.0,2102.667,0.0,0.0,0.48,,,,,,,,
248767,URY,South America,Uruguay,2022-04-25,3422796.0,895775.0,0.0,0.0,7197.0,0.0,0.0,261708.556,0.0,0.0,2102.667,0.0,0.0,0.48,,,,,,,,
248768,URY,South America,Uruguay,2022-04-26,3422796.0,895775.0,0.0,0.0,7197.0,0.0,0.0,261708.556,0.0,0.0,2102.667,0.0,0.0,0.48,,,,,,,,
248769,URY,South America,Uruguay,2022-04-27,3422796.0,895775.0,0.0,0.0,7197.0,0.0,0.0,261708.556,0.0,0.0,2102.667,0.0,0.0,0.49,,,,,,,,
248770,URY,South America,Uruguay,2022-04-28,3422796.0,895775.0,0.0,0.0,7197.0,0.0,0.0,261708.556,0.0,0.0,2102.667,0.0,0.0,0.51,,,,,,,,
248771,URY,South America,Uruguay,2022-04-29,3422796.0,897867.0,2092.0,298.857,7203.0,6.0,0.857,262319.753,611.196,87.314,2104.42,1.753,0.25,0.52,,,,,,,,
248772,URY,South America,Uruguay,2022-04-30,3422796.0,897867.0,0.0,298.857,7203.0,0.0,0.857,262319.753,0.0,87.314,2104.42,0.0,0.25,0.53,,,,,,,,
248773,URY,South America,Uruguay,2022-05-01,3422796.0,897867.0,0.0,298.857,7203.0,0.0,0.857,262319.753,0.0,87.314,2104.42,0.0,0.25,0.54,,,,,,,,
248774,URY,South America,Uruguay,2022-05-02,3422796.0,897867.0,0.0,298.857,7203.0,0.0,0.857,262319.753,0.0,87.314,2104.42,0.0,0.25,0.56,,,,,,,,
248775,URY,South America,Uruguay,2022-05-03,3422796.0,899723.0,1856.0,564.0,7210.0,7.0,1.857,262861.999,542.247,164.778,2106.465,2.045,0.543,0.57,,,,,,,,
248776,URY,South America,Uruguay,2022-05-04,3422796.0,899723.0,0.0,564.0,7210.0,0.0,1.857,262861.999,0.0,164.778,2106.465,0.0,0.543,0.57,,,,,,,,
248777,URY,South America,Uruguay,2022-05-05,3422796.0,899723.0,0.0,564.0,7210.0,0.0,1.857,262861.999,0.0,164.778,2106.465,0.0,0.543,0.56,,,,,,,,
248778,URY,South America,Uruguay,2022-05-06,3422796.0,899723.0,0.0,265.143,7210.0,0.0,1.0,262861.999,0.0,77.464,2106.465,0.0,0.292,0.56,,,,,,,,
248779,URY,South America,Uruguay,2022-05-07,3422796.0,899723.0,0.0,265.143,7210.0,0.0,1.0,262861.999,0.0,77.464,2106.465,0.0,0.292,0.55,,,,,,,,
248780,URY,South America,Uruguay,2022-05-08,3422796.0,899723.0,0.0,265.143,7210.0,0.0,1.0,262861.999,0.0,77.464,2106.465,0.0,0.292,0.55,,,,,,,,
248781,URY,South America,Uruguay,2022-05-09,3422796.0,899723.0,0.0,265.143,7210.0,0.0,1.0,262861.999,0.0,77.464,2106.465,0.0,0.292,0.55,,,,,,,,
248782,URY,South America,Uruguay,2022-05-10,3422796.0,902540.0,2817.0,402.429,7213.0,3.0,0.429,263685.011,823.011,117.573,2107.341,0.876,0.125,0.55,,,,,,,,
248783,URY,South America,Uruguay,2022-05-11,3422796.0,902540.0,0.0,402.429,7213.0,0.0,0.429,263685.011,0.0,117.573,2107.341,0.0,0.125,0.54,,,,,,,,
248784,URY,South America,Uruguay,2022-05-12,3422796.0,902540.0,0.0,402.429,7213.0,0.0,0.429,263685.011,0.0,117.573,2107.341,0.0,0.125,0.54,,,,,,,,
248785,URY,South America,Uruguay,2022-05-13,3422796.0,902540.0,0.0,402.429,7213.0,0.0,0.429,263685.011,0.0,117.573,2107.341,0.0,0.125,0.54,,,,,,,,
248786,URY,South America,Uruguay,2022-05-14,3422796.0,902540.0,0.0,402.429,7213.0,0.0,0.429,263685.011,0.0,117.573,2107.341,0.0,0.125,0.54,,,,,,,,
